"년도","지역코드","시설유형","쉼터명칭","도로명주소","지번상세주소","면적","이용가능인원","비고","운영시작일","운영종료일","경도","위도","X좌표","Y좌표"
"2025","1147055000","005","목5동주민센터","서울특별시 양천구 목동서로 41","","310.00","50","","20240515","20241015","126.881700","37.537200","189544.459723","548639.430764"
"2025","1147056000","001","월성경로당","서울특별시 양천구 곰달래로11길 24","","98.60","29","","20240901","20240930","126.835814","37.531940","185487.996372","548061.681629"
"2025","1147056000","004","신월보건지소","서울특별시 양천구 남부순환로 407","","296.45","30","","20240611","20240930","126.831724","37.531257","185126.319066","547986.538203"
"2025","1147060000","005","신월1동주민센터","서울특별시 양천구 곰달래로1길 38","","241.00","60","","20240515","20241015","126.831500","37.532800","185106.826863","548157.849970"
"2025","1147060000","001","신대(구립)경로당","서울특별시 양천구 곰달래로1길 37","","177.66","44","","20240515","20241015","126.831300","37.532700","185089.129584","548146.782883"
"2025","1147060000","001","곰달래(구립)경로당","서울특별시 양천구 남부순환로63길 16-4 ","","50.00","12","","20240515","20241015","126.834800","37.528600","185397.684691","547691.184022"
"2025","1147057000","005","신월2동주민센터","서울특별시 양천구 중앙로53길 47","","544.00","100","","20240515","20241015","126.844600","37.525000","186263.264192","547290.152172"
"2025","1147060000","001","신곡(구립)경로당","서울특별시 양천구 중앙로55길 51","","85.74","40","","20240515","20241015","126.843617","37.525597","186176.480950","547356.500294"
"2025","1147060000","001","당곡(구립)경로당","서울특별시 양천구 오목로 64-27 ","","90.27","50","","20240515","20241015","126.845036","37.522082","186301.262563","546966.260125"
"2025","1147060000","001","중앙(구립)경로당","서울특별시 양천구 오목로 64-27 ","","120.00","50","","20240515","20241015","126.845000","37.522100","186298.092259","546968.229833"
"2025","1147060000","002","신월종합사회복지관","서울특별시 양천구 신월로24길 19","","600.00","120","","20240515","20241015","126.847300","37.520000","186501.032690","546734.823487"
"2025","1111065000","005","혜화동주민센터","서울특별시 종로구 혜화로 12","","400.00","30","","20240520","20240930","127.000608","37.586907","200053.700298","554149.778508"
"2025","1111067000","005","창신1동주민센터","서울특별시 종로구 지봉로 8-6 ","","400.00","30","","20240520","20240930","127.016374","37.570722","201446.511572","552353.544039"
"2025","1111067000","001","당고개경로당","서울특별시 종로구 종로53길 29","","100.00","20","","20240520","20240930","127.013228","37.573679","201168.523832","552681.704051"
"2025","1111067000","001","창일경로당","서울특별시 종로구 종로54길 9-23 ","","120.00","30","","20240520","20240930","127.014816","37.572238","201308.821739","552521.757385"
"2025","1111068000","099","동부여성문화센터","서울특별시 종로구 창신길 124","","16.50","20","","20240520","20240930","127.009813","37.576985","200866.853749","553048.561609"
"2025","1111068000","001","창이경로당","서울특별시 종로구 창신길 98","","180.00","45","","20240520","20240930","127.010538","37.575982","200930.838143","552937.202698"
"2025","1111068000","001","창락경로당","서울특별시 종로구 창신길 191-6 ","","130.00","30","","20240520","20240930","127.009470","37.579923","200836.495622","553374.609459"
"2025","1111068000","001","창인경로당","서울특별시 종로구 낙산성곽동길 70-3 ","","120.00","30","","20240520","20240930","127.008935","37.578686","200789.242704","553237.289818"
"2025","1111068000","005","창신2동주민센터","서울특별시 종로구 창신길 62","","120.00","30","","20240520","20240930","127.010884","37.574432","200961.422242","552765.207375"
"2025","1111069000","001","창삼경로당","서울특별시 종로구 지봉로13길 82","","97.00","41","","20240520","20240930","127.012475","37.577261","201102.005168","553079.255622"
"2025","1111069000","002","종로종합사회복지관","서울특별시 종로구 지봉로13길 82","","1,421.20","100","","20240520","20240930","127.012498","37.577293","201104.018718","553082.796423"
"2025","1111069000","005","창신3동주민센터","서울특별시 종로구 지봉로 87","","400.00","50","","20240520","20240930","127.014684","37.577933","201297.106220","553153.834799"
"2025","1111069000","001","온고회경로당","서울특별시 종로구 지봉로13길 14","","280.00","50","","20240520","20240930","127.014694","37.578978","201297.953748","553269.817933"
"2025","1111070000","001","숭인상록경로당","서울특별시 종로구 지봉로 86","","244.00","31","","20240520","20240930","127.015581","37.577854","201376.360449","553145.123867"
"2025","1111070000","005","숭인1동주민센터","서울특별시 종로구 지봉로 86","","120.00","30","","20240520","20240930","127.015636","37.577835","201381.219149","553142.993695"
"2025","1111071000","001","흥인경로당","서울특별시 종로구 숭인동길 78-8 ","","43.90","15","","20240520","20240930","127.022201","37.578254","201961.091607","553189.592451"
"2025","1111071000","005","숭인2동주민센터","서울특별시 종로구 종로65길 10","","256.56","43","","20240520","20240930","127.019990","37.574870","201765.822905","552813.941371"
"2025","1111071000","001","숭인2경로당","서울특별시 종로구 종로66가길 35","","258.10","35","","20240520","20240930","127.020065","37.573112","201772.498689","552618.814022"
"2025","1111071000","001","동원경로당","서울특별시 종로구 숭인동2길 28","","140.00","35","","20240520","20240930","127.020266","37.578328","201790.147642","553197.811363"
"2025","1111071000","001","한마음경로당","서울특별시 종로구 숭인동길 78-8 ","","81.00","35","","20240520","20240930","127.022211","37.578263","201961.921715","553190.536050"
"2025","1114052000","005","소공동 주민센터","서울특별시 중구 남대문로1길 31-5 ","","136.43","41","","20240520","20240930","126.977013","37.562400","197969.056989","551430.044016"
"2025","1114054000","012","회현체육센터","서울특별시 중구 퇴계로12길 78","","80.00","10","","20240520","20240930","126.981630","37.556148","198376.797483","550736.000836"
"2025","1114054000","001","회현경로당","서울특별시 중구 퇴계로12길 89","","286.00","40","","20240520","20240930","126.981970","37.555828","198406.885803","550700.434424"
"2025","1123071000","001","회기구립경로당","서울특별시 동대문구 이문로3길 54","","148.50","45","","20240601","20240930","127.052038","37.590711","204595.911205","554573.219247"
"2025","1123072000","001","휘경1동경로당","서울특별시 동대문구 회기로29길 20-1 ","","63.54","19","","20240601","20240930","127.058194","37.591056","205139.548901","554611.829395"
"2025","1123072000","001","아름경로당","서울특별시 동대문구 휘경로 78","","245.66","74","","20240601","20240930","127.068243","37.593623","206026.875669","554897.335017"
"2025","1123072000","005","휘경1동주민센터","서울특별시 동대문구 외대역동로6길 3","","288.00","87","","20240601","20240930","127.065731","37.592905","205805.057813","554817.497899"
"2025","1123073000","005","휘경2동 주민센터","서울특별시 동대문구 한천로 329","","20.00","7","","20240601","20240930","127.068579","37.590121","206056.850964","554508.662809"
"2025","1123073000","001","수복 경로당","서울특별시 동대문구 망우로6길 24","","182.00","55","","20240601","20240930","127.055552","37.586663","204906.527689","554124.114655"
"2025","1123073000","001","휘경2동 경로당","서울특별시 동대문구 망우로20가길 34-6 ","","277.20","84","","20240601","20240930","127.064863","37.590200","205728.633547","554517.208872"
"2025","1123074000","001","진성경로당","서울특별시 동대문구 이문로16길 19","","113.50","34","","20240601","20240930","127.059687","37.594285","205271.206370","554970.294988"
"2025","1123074000","001","고황경로당","서울특별시 동대문구 이문로9길 52","","118.38","35","","20240601","20240930","127.056539","37.594503","204993.161169","554994.351813"
"2025","1123074000","005","이문1동주민센터","서울특별시 동대문구 외대역동로 114-1 ","","60.00","10","","20240601","20240930","127.065476","37.597768","205782.187493","555357.209875"
"2025","1123075000","099","이문체육문화센터","서울특별시 동대문구 한천로58길 81-49 ","","379.66","1070","","20240601","20240930","127.068704","37.602221","206066.855408","555851.613962"
"2025","1123075000","001","현대@제2경로당","서울특별시 동대문구 한천로58길 135","","56.50","17","","20240601","20240930","127.070671","37.602289","206240.580524","555859.323443"
"2025","1123075000","005","이문2동주민센터","서울특별시 동대문구 신이문로 27-5 ","","92.00","27","","20240601","20240930","127.065099","37.603359","205748.464419","555977.725950"
"2025","1123075000","001","쌍용@제2경로당","서울특별시 동대문구 한천로58길 75-45 ","","38.40","11","","20240601","20240930","127.067957","37.601720","206000.958432","555796.015997"
"2025","1123075000","001","신이문 경로당","서울특별시 동대문구 신이문로8길 32","","227.16","68","","20240601","20240930","127.063361","37.601511","205595.131457","555772.513326"
"2025","1123075000","001","대림아파트 제2경로당","서울특별시 동대문구 이문로54길 16","","67.00","22","","20240601","20240930","127.062957","37.604694","205559.219123","556125.767308"
"2025","1126052000","001","면목2동구립서부경로당","서울특별시 중랑구 겸재로3길 50","","123.00","50","","20240601","20240930","127.076900","37.588100","206791.919999","554284.934781"
"2025","1126052000","002","중랑노인종합복지관","서울특별시 중랑구 겸재로9길 45","","672.00","220","","20240601","20240930","127.077856","37.588448","206876.305683","554323.584004"
"2025","1126052000","005","면목2동주민센터","서울특별시 중랑구 동일로101길 20-15 ","","224.00","56","","20240601","20240930","127.078929","37.589768","206970.995184","554470.223768"
"2025","1126052000","001","면목2동구립동부경로당","서울특별시 중랑구 겸재로27가길 18-4 ","","58.00","18","","20240601","20240930","127.082917","37.588226","207323.320315","554299.338147"
